,logFC,logCPM,F,PValue,FDR
chr5_60844279_60844314,1.36949602938642,-1.52340428300485,10.5823879105938,0.00114238543989046,0.981858647125604
chr11_31369769_31369904,1.21699387056137,0.4164500853058,9.97401990222541,0.00158849828542688,0.981858647125604
chrX_7927360_7927448,1.22676458260233,-0.364665256728733,9.80852266688109,0.00173795535252779,0.981858647125604
chr2_166375865_166376531,1.20470112973032,2.90393617538199,9.21781437483827,0.00239782985900461,0.981858647125604
chr2_166375769_166375859,1.16645523048604,-0.697748167522276,8.8068902067836,0.00300223534815171,0.981858647125604
chrX_68433337_68433454,1.15229999916261,-0.79010613987734,8.51745933958126,0.00351896911278594,0.981858647125604
chr9_104747851_104747959,1.12307092413016,-0.352314460900958,8.36235223260222,0.00383223609137397,0.981858647125604
chr12_75391074_75391178,1.12900841985929,-0.522028413440793,8.30875125821358,0.00394697002726828,0.981858647125604
chr1_171762308_171762328,1.2024394944375,-1.45830419679401,8.27782709248884,0.00401474757339679,0.981858647125604
chr2_210171366_210171543,1.1051656058879,0.574698349620127,8.15989921552117,0.00428427104128073,0.981858647125604
chr4_173168648_173168666,1.20409390422005,-1.67180229349764,8.01254504091698,0.0046471155044069,0.981858647125604
chr20_8019728_8019847,1.08866714062578,-0.123471373210961,7.95043732896998,0.00480928500682805,0.981858647125604
chr17_17496416_17496503,-1.22770604446952,-1.79391306370344,7.77838268695945,0.00528931840652551,0.981858647125604
chr4_68350064_68350211,1.07330528667402,0.82430146805476,7.59387799115058,0.00585860020403181,0.981858647125604
chr2_210002458_210002643,1.07310342419335,0.864264936132027,7.56271539600279,0.00596075022699782,0.981858647125604
chr11_108498483_108498599,1.07651200361644,-0.617758709794921,7.54925645159625,0.00600542841253578,0.981858647125604
chrX_132023369_132023374,1.22058892326442,-2.11268197549756,7.43624192207051,0.00639433835122724,0.981858647125604
chrX_37685563_37685795,1.05322278326495,-0.392333734581494,7.25272572679566,0.007081480816069,0.981858647125604
chr5_129094801_129094840,1.09172306023253,-1.19007457831,7.24169779840326,0.00712510023849361,0.981858647125604
chr4_165207541_165207620,1.06103286399613,-0.869939700048577,7.19571086688544,0.00730997511606881,0.981858647125604
chr6_162727687_162728048,1.07637333681979,2.20475341196092,7.19497532345007,0.00731297162212861,0.981858647125604
chr2_241637260_241637341,1.10904700820707,-1.56744321390124,7.0809574685078,0.00779298655010994,0.981858647125604
chr4_124712769_124713112,1.04945676413241,1.2370544515672,7.05692833370512,0.00789819276636232,0.981858647125604
chr13_106535671_106535873,1.01593004996891,0.584011577829289,6.95501049929798,0.00836081804268313,0.981858647125604
chr12_82358703_82358905,1.02557916233087,0.833220448810001,6.92248962542052,0.00851419954587295,0.981858647125604
chr3_146544712_146544880,1.00858722639245,0.514983285025549,6.89833765337902,0.00862997103089522,0.981858647125604
chr3_108589557_108589616,1.03804760102459,-0.839559148507499,6.87037677981224,0.00876601483353726,0.981858647125604
chr1_247331705_247332025,1.03939229429948,1.36368829553873,6.85429837413819,0.00884523658902139,0.981858647125604
chr7_95435012_95435177,1.00698083364088,0.526108131007099,6.84164283115423,0.00890810842962439,0.981858647125604
chr3_3126745_3127012,1.03451318473021,1.49564777535398,6.76649322160038,0.00929099028449439,0.981858647125604
chr6_132513311_132513313,1.06784239755849,-1.39526429185006,6.76382410114008,0.00930489509499452,0.981858647125604
chr13_96053403_96053470,0.999288059324441,-0.372145317022004,6.62038894631707,0.0100843635792098,0.981858647125604
chr2_231056569_231056648,1.01615447700761,-0.873701018365509,6.55972416777816,0.0104338817662876,0.981858647125604
chr11_27506647_27506868,1.00174889154143,1.13439575940072,6.48635405318545,0.0108732552205476,0.981858647125604
chr11_90223122_90223162,0.999865336681439,-0.859162193138189,6.42698356827279,0.0112426622406983,0.981858647125604
chr8_90001337_90001356,1.06700384344558,-1.65224769933059,6.424058218577,0.0112611934373636,0.981858647125604
