,logFC,logCPM,F,PValue,FDR
chr12_50504856_50505129,0.677400770030179,1.81937424646207,5.07572295252823,0.0242665139784679,0.999883389663964
chr3_122384058_122384266,-0.523737903977545,1.46174039943471,2.82996236222421,0.0925253917761329,0.999883389663964
chr12_120201159_120201242,-0.487794763905341,1.21972403777253,2.4716788252898,0.115918985888948,0.999883389663964
chr12_113358415_113358670,-0.48365139408453,1.32329606997408,2.43502790505371,0.118656713471497,0.999883389663964
chr10_68471951_68472051,-0.483621077166728,1.27810459281721,2.38421381383925,0.122571469846176,0.999883389663964
chr5_65563056_65563268,-0.470817556979925,1.58819432227522,2.37180411482665,0.123549130114064,0.999883389663964
chr6_44313354_44313429,-0.462810732884364,1.27101653110153,2.23800622419693,0.134659423117908,0.999883389663964
chr17_28725704_28725814,-0.457771133074537,1.45603509484315,2.23316474216043,0.13508183973527,0.999883389663964
chr16_83807748_83808092,0.469390156656246,1.27514361095483,2.22371582308845,0.13591052995996,0.999883389663964
chr15_74937717_74937808,-0.468421299275572,0.810054279701517,2.12076968015054,0.145318392538513,0.999883389663964
chr17_56833823_56834258,-0.431540596414,1.62241615990242,1.99342895367091,0.157987661029966,0.999883389663964
chr1_212035521_212035772,-0.429117327435865,1.67007103062331,1.98661877156523,0.158699710737288,0.999883389663964
chr17_81923386_81923786,-0.44157364759609,1.15115027284065,1.9713031517734,0.160314445892164,0.999883389663964
chr4_109433539_109433611,-0.442677762888649,0.840604101068381,1.89105335235646,0.169087961289119,0.999883389663964
chr18_57586642_57586794,-0.43468458955614,0.841058643287964,1.80546671466851,0.17905774804608,0.999883389663964
chr1_109619652_109619787,-0.425571887148881,1.1390942648649,1.7953301064864,0.180282832361449,0.999883389663964
chr16_88650986_88651263,-0.414424242218979,1.38073869168073,1.78184672387917,0.181927457257097,0.999883389663964
chr20_62407238_62407499,-0.412663967437652,1.2904940783955,1.75814922144127,0.184860251165038,0.999883389663964
chr19_51468102_51468329,-0.403321160895727,1.63235864807763,1.69260644354413,0.193262408779529,0.999883389663964
chr6_26956292_26956371,-0.416046233466173,0.835799934410317,1.68727144954273,0.193965708998761,0.999883389663964
